"eventId","divisionId","teamName","id","rank","wins","losses","ties","wp","ap","sp","high_score","average_points","total_points"
52043,2,"6788A",19257267,37,0,0,0,0,0,0,87,79,395
52043,2,"5666C",19257266,36,0,0,0,0,0,0,85,79.4,397
52043,2,"12861D",19257265,35,0,0,0,0,0,0,95,80.4,402
52043,2,"18500C",19257264,34,0,0,0,0,0,0,98,81,405
52043,2,"2112A",19257263,33,0,0,0,0,0,0,94,81.2,406
52043,2,"6788C",19257262,32,0,0,0,0,0,0,89,82.4,412
52043,2,"69666C",19257261,31,0,0,0,0,0,0,94,82.8,414
52043,2,"81020C",19257260,30,0,0,0,0,0,0,98,83,415
52043,2,"66063D",19257259,29,0,0,0,0,0,0,86,83.2,416
52043,2,"31100A",19257258,28,0,0,0,0,0,0,95,83.2,416
52043,2,"31100E",19257257,27,0,0,0,0,0,0,97,84,420
52043,2,"11652A",19257256,26,0,0,0,0,0,0,106,84,420
52043,2,"27112E",19257255,25,0,0,0,0,0,0,94,84.2,421
52043,2,"6788E",19257254,24,0,0,0,0,0,0,89,84.2,421
52043,2,"71910B",19257253,23,0,0,0,0,0,0,89,84.4,422
52043,2,"71548D",19257252,22,0,0,0,0,0,0,91,84.6,423
52043,2,"71888D",19257251,21,0,0,0,0,0,0,91,85.2,426
52043,2,"12861A",19257250,20,0,0,0,0,0,0,108,85.4,427
52043,2,"83089C",19257249,19,0,0,0,0,0,0,94,85.6,428
52043,2,"69666A",19257248,18,0,0,0,0,0,0,90,86.2,431
52043,2,"25889A",19257247,17,0,0,0,0,0,0,92,86.2,431
52043,2,"88613Y",19257246,16,0,0,0,0,0,0,93,86.6,433
52043,2,"3999B",19257245,15,0,0,0,0,0,0,98,86.6,433
52043,2,"671D",19257244,14,0,0,0,0,0,0,109,87.2,436
52043,2,"5510A",19257243,13,0,0,0,0,0,0,99,87.4,437
52043,2,"89666Y",19257242,12,0,0,0,0,0,0,93,88.8,444
52043,2,"71888B",19257241,11,0,0,0,0,0,0,106,88.8,444
52043,2,"81020A",19257240,10,0,0,0,0,0,0,94,89.6,448
52043,2,"18533B",19257239,9,0,0,0,0,0,0,109,89.6,448
52043,2,"82333A",19257238,8,0,0,0,0,0,0,101,90.4,452
52043,2,"8168A",19257237,7,0,0,0,0,0,0,98,91.4,457
52043,2,"83300A",19257236,6,0,0,0,0,0,0,96,92,460
52043,2,"7368B",19257235,5,0,0,0,0,0,0,108,93,465
52043,2,"72333N",19257234,4,0,0,0,0,0,0,99,93.4,467
52043,2,"27093B",19257233,3,0,0,0,0,0,0,106,93.8,469
52043,2,"96666A",19257232,2,0,0,0,0,0,0,109,95.8,479
52043,2,"95111B",19257231,1,0,0,0,0,0,0,109,97.2,486
52044,1,"66063A",16872407,59,0,0,0,0,0,0,74,58.6,293
52044,1,"2135C",16872406,58,0,0,0,0,0,0,88,61,305
52044,1,"57521A",16872405,57,0,0,0,0,0,0,86,62.8,314
52044,1,"2135B",16872404,56,0,0,0,0,0,0,82,63,315
52044,1,"61999A",16872403,55,0,0,0,0,0,0,81,63.4,317
52044,1,"16168B",16872402,54,0,0,0,0,0,0,82,65.4,327
52044,1,"12861B",16872401,53,0,0,0,0,0,0,86,67.8,339
52044,1,"60068E",16872400,52,0,0,0,0,0,0,77,68.4,342
52044,1,"66026A",16872399,51,0,0,0,0,0,0,92,68.8,344
52044,1,"8853F",16872398,50,0,0,0,0,0,0,94,70.2,351
52044,1,"1366B",16872397,49,0,0,0,0,0,0,86,70.8,354
52044,1,"88613N",16872396,48,0,0,0,0,0,0,83,71.2,356
52044,1,"10458B",16872395,47,0,0,0,0,0,0,110,71.4,357
52044,1,"10458D",16872394,46,0,0,0,0,0,0,88,74,370
52044,1,"50596C",16872393,45,0,0,0,0,0,0,96,74.2,371
52044,1,"88188B",16872392,44,0,0,0,0,0,0,89,74.4,372
52044,1,"10458Z",16872391,43,0,0,0,0,0,0,101,75.2,376
52044,1,"57521Z",16872390,42,0,0,0,0,0,0,83,75.4,377
52044,1,"2135A",16872389,41,0,0,0,0,0,0,91,75.6,378
52044,1,"1661A",16872388,40,0,0,0,0,0,0,89,75.8,379
52044,1,"75161E",16872387,39,0,0,0,0,0,0,84,76.4,382
52044,1,"88613W",16872386,38,0,0,0,0,0,0,88,77.2,386
52044,1,"50596E",16872385,37,0,0,0,0,0,0,94,77.2,386
52044,1,"3666B",16872384,36,0,0,0,0,0,0,91,77.4,387
52044,1,"7368D",16872383,35,0,0,0,0,0,0,95,77.6,388
52044,1,"27116A",16872382,34,0,0,0,0,0,0,94,78.6,393
52044,1,"49186C",16872381,33,0,0,0,0,0,0,90,79.6,398
52044,1,"88188C",16872380,32,0,0,0,0,0,0,95,80.4,402
52044,1,"91902B",16872379,31,0,0,0,0,0,0,93,81,405
52044,1,"13090A",16872378,30,0,0,0,0,0,0,92,81.2,406
52044,1,"49186D",16872377,29,0,0,0,0,0,0,110,81.2,406
52044,1,"31100F",16872376,28,0,0,0,0,0,0,95,83.2,416
52044,1,"91902A",16872375,27,0,0,0,0,0,0,97,84.4,422
52044,1,"7368A",16872374,26,0,0,0,0,0,0,92,85.4,427
52044,1,"671A",16872373,25,0,0,0,0,0,0,104,86.6,433
52044,1,"13090E",16872372,24,0,0,0,0,0,0,113,86.6,433
52044,1,"27112A",16872371,23,0,0,0,0,0,0,105,86.6,433
52044,1,"75161A",16872370,22,0,0,0,0,0,0,107,87,435
52044,1,"7766A",16872369,21,0,0,0,0,0,0,100,87.2,436
52044,1,"9596D",16872368,20,0,0,0,0,0,0,96,87.4,437
52044,1,"75161B",16872367,19,0,0,0,0,0,0,101,87.8,439
52044,1,"10458A",16872366,18,0,0,0,0,0,0,102,89.2,446
52044,1,"7363A",16872365,17,0,0,0,0,0,0,95,89.6,448
52044,1,"88613E",16872364,16,0,0,0,0,0,0,107,90.2,451
52044,1,"9566A",16872363,15,0,0,0,0,0,0,104,90.4,452
52044,1,"671B",16872362,14,0,0,0,0,0,0,98,90.6,453
52044,1,"27103C",16872361,13,0,0,0,0,0,0,105,91.4,457
52044,1,"7363C",16872360,12,0,0,0,0,0,0,103,92.2,461
52044,1,"10458C",16872359,11,0,0,0,0,0,0,105,92.6,463
52044,1,"11619A",16872358,10,0,0,0,0,0,0,101,93.2,466
52044,1,"27115B",16872357,9,0,0,0,0,0,0,98,94.2,471
52044,1,"27115A",16872356,8,0,0,0,0,0,0,106,94.2,471
52044,1,"1298A",16872355,7,0,0,0,0,0,0,119,94.4,472
52044,1,"82177A",16872354,6,0,0,0,0,0,0,99,94.6,473
52044,1,"15159A",16872353,5,0,0,0,0,0,0,103,94.8,474
52044,1,"96688A",16872352,4,0,0,0,0,0,0,113,97.4,487
52044,1,"10458X",16872351,3,0,0,0,0,0,0,113,98.2,491
52044,1,"15159B",16872350,2,0,0,0,0,0,0,105,98.4,492
52044,1,"72333U",16872349,1,0,0,0,0,0,0,119,105,525
52212,1,"503A",16861599,101,0,0,0,0,0,0,73,52,312
52212,1,"503C",16861598,100,0,0,0,0,0,0,83,66.33,398
52212,1,"38788A",16861597,99,0,0,0,0,0,0,86,69.83,419
52212,1,"28161F",16861596,98,0,0,0,0,0,0,90,70.5,423
52212,1,"71030H",16861595,97,0,0,0,0,0,0,89,70.67,424
52212,1,"503D",16861594,96,0,0,0,0,0,0,91,71,426
52212,1,"90681B",16861593,95,0,0,0,0,0,0,90,73,438
52212,1,"48500C",16861592,94,0,0,0,0,0,0,92,76.33,458
52212,1,"1268B",16861591,93,0,0,0,0,0,0,94,76.33,458
52212,1,"72355C",16861590,92,0,0,0,0,0,0,101,76.5,459
52212,1,"17520A",16861589,91,0,0,0,0,0,0,86,77.17,463
52212,1,"1266B",16861588,90,0,0,0,0,0,0,89,78.67,472
52212,1,"502E",16861587,89,0,0,0,0,0,0,92,79.33,476
52212,1,"90681A",16861586,88,0,0,0,0,0,0,88,79.83,479
52212,1,"61823A",16861585,87,0,0,0,0,0,0,94,81,486
52212,1,"33933C",16861584,86,0,0,0,0,0,0,89,82.33,494
52212,1,"33933H",16861583,85,0,0,0,0,0,0,93,82.33,494
52212,1,"503B",16861582,84,0,0,0,0,0,0,94,82.67,496
52212,1,"71030F",16861581,83,0,0,0,0,0,0,92,82.67,496
52212,1,"17520C",16861580,82,0,0,0,0,0,0,89,83.83,503
52212,1,"502F",16861579,81,0,0,0,0,0,0,95,83.83,503
52212,1,"70216A",16861578,80,0,0,0,0,0,0,99,84,504
52212,1,"502A",16861577,79,0,0,0,0,0,0,90,84.5,507
52212,1,"10988D",16861576,78,0,0,0,0,0,0,88,85.17,511
52212,1,"636A",16861575,77,0,0,0,0,0,0,94,85.5,513
52212,1,"1266A",16861574,76,0,0,0,0,0,0,98,85.5,513
52212,1,"502C",16861573,75,0,0,0,0,0,0,91,85.67,514
52212,1,"71030G",16861572,74,0,0,0,0,0,0,96,85.83,515
52212,1,"12575C",16861571,73,0,0,0,0,0,0,94,86,516
52212,1,"89956A",16861570,72,0,0,0,0,0,0,97,86,516
52212,1,"9912C",16861569,71,0,0,0,0,0,0,95,86.5,519
52212,1,"503E",16861568,70,0,0,0,0,0,0,94,86.5,519
52212,1,"9912A",16861567,69,0,0,0,0,0,0,95,86.5,519
52212,1,"692F",16861566,68,0,0,0,0,0,0,96,87,522
52212,1,"33933M",16861565,67,0,0,0,0,0,0,96,87.17,523
52212,1,"72355A",16861564,66,0,0,0,0,0,0,97,87.17,523
52212,1,"3668A",16861563,65,0,0,0,0,0,0,90,87.5,525
52212,1,"502D",16861562,64,0,0,0,0,0,0,94,88,528
52212,1,"906A",16861561,63,0,0,0,0,0,0,103,88,528
52212,1,"55868D",16861560,62,0,0,0,0,0,0,93,88.17,529
52212,1,"10988C",16861559,61,0,0,0,0,0,0,94,88.17,529
52212,1,"5521B",16861558,60,0,0,0,0,0,0,108,88.67,532
52212,1,"502B",16861557,59,0,0,0,0,0,0,96,88.67,532
52212,1,"17520B",16861556,58,0,0,0,0,0,0,101,88.67,532
52212,1,"61823B",16861555,57,0,0,0,0,0,0,94,88.83,533
52212,1,"72388D",16861554,56,0,0,0,0,0,0,98,89.17,535
52212,1,"33933A",16861553,55,0,0,0,0,0,0,94,89.33,536
52212,1,"61823C",16861552,54,0,0,0,0,0,0,101,89.33,536
52212,1,"636C",16861551,53,0,0,0,0,0,0,100,89.5,537
52212,1,"12575B",16861550,52,0,0,0,0,0,0,97,89.67,538
52212,1,"12366A",16861549,51,0,0,0,0,0,0,110,89.83,539
52212,1,"906B",16861548,50,0,0,0,0,0,0,97,90.17,541
52212,1,"9912B",16861547,49,0,0,0,0,0,0,95,90.17,541
52212,1,"692C",16861546,48,0,0,0,0,0,0,97,90.83,545
52212,1,"6116A",16861545,47,0,0,0,0,0,0,100,90.83,545
52212,1,"72399B",16861544,46,0,0,0,0,0,0,111,91.33,548
52212,1,"692A",16861543,45,0,0,0,0,0,0,104,91.5,549
52212,1,"12575A",16861542,44,0,0,0,0,0,0,101,91.5,549
52212,1,"1268A",16861541,43,0,0,0,0,0,0,95,91.83,551
52212,1,"906C",16861540,42,0,0,0,0,0,0,96,92.33,554
52212,1,"28333S",16861539,41,0,0,0,0,0,0,95,92.33,554
52212,1,"61823D",16861538,40,0,0,0,0,0,0,109,92.33,554
52212,1,"636M",16861537,39,0,0,0,0,0,0,98,92.5,555
52212,1,"3513H",16861536,38,0,0,0,0,0,0,102,92.5,555
52212,1,"17527A",16861535,37,0,0,0,0,0,0,98,92.67,556
