"id","type","division","rank","score","attempts","eventId","teamName","seasonId"
37216618,"driver",,59,49,2,53544,"27093C",180
37216619,"programming",,59,27,1,53544,"27093C",180
37216620,"driver",,60,46,1,53544,"75161D",180
37216621,"programming",,60,28,1,53544,"75161D",180
37216622,"driver",,61,74,2,53544,"16168A",180
37216623,"programming",,61,0,0,53544,"16168A",180
37216624,"driver",,62,58,2,53544,"88299V",180
37216625,"programming",,62,15,1,53544,"88299V",180
37216626,"driver",,63,63,2,53544,"71888E",180
37216627,"programming",,63,10,2,53544,"71888E",180
37216628,"driver",,64,73,1,53544,"50596A",180
37216629,"programming",,64,0,0,53544,"50596A",180
37216630,"driver",,65,71,2,53544,"60667C",180
37216631,"programming",,65,0,0,53544,"60667C",180
37216632,"driver",,66,58,1,53544,"70520Y",180
37216633,"programming",,66,11,1,53544,"70520Y",180
37216634,"driver",,67,68,1,53544,"15841B",180
37216635,"programming",,67,0,0,53544,"15841B",180
37216636,"driver",,68,58,1,53544,"60667D",180
37216637,"programming",,68,0,0,53544,"60667D",180
37216638,"driver",,69,52,2,53544,"69666B",180
37216639,"programming",,69,0,0,53544,"69666B",180
37216640,"driver",,70,52,1,53544,"38589F",180
37216641,"programming",,70,0,0,53544,"38589F",180
37216642,"driver",,71,50,2,53544,"36057B",180
37216643,"programming",,71,0,0,53544,"36057B",180
37216644,"driver",,72,24,1,53544,"71888C",180
37216645,"programming",,72,25,1,53544,"71888C",180
37216646,"driver",,73,48,1,53544,"49186E",180
37216647,"programming",,73,0,0,53544,"49186E",180
37216648,"driver",,74,46,2,53544,"36057A",180
37216649,"programming",,74,0,0,53544,"36057A",180
37216650,"driver",,75,15,1,53544,"27112E",180
37216651,"programming",,75,30,1,53544,"27112E",180
37216652,"driver",,76,44,2,53544,"8858C",180
37216653,"programming",,76,0,0,53544,"8858C",180
37216654,"driver",,77,40,1,53544,"66026D",180
37216655,"programming",,77,0,0,53544,"66026D",180
37216656,"driver",,78,39,1,53544,"15841A",180
37216657,"programming",,78,0,0,53544,"15841A",180
37216658,"driver",,79,37,2,53544,"18533B",180
37216659,"programming",,79,0,0,53544,"18533B",180
37216660,"driver",,80,35,1,53544,"8858B",180
37216661,"programming",,80,0,0,53544,"8858B",180
37216662,"driver",,81,31,1,53544,"10288C",180
37216663,"programming",,81,0,0,53544,"10288C",180
37216664,"driver",,82,30,2,53544,"36057C",180
37216665,"programming",,82,0,0,53544,"36057C",180
37216666,"driver",,83,25,1,53544,"70520D",180
37216667,"programming",,83,0,0,53544,"70520D",180
37216668,"driver",,84,17,2,53544,"70520M",180
37216669,"programming",,84,0,0,53544,"70520M",180
37216670,"driver",,85,5,1,53544,"31718A",180
37216671,"programming",,85,5,1,53544,"31718A",180
37216672,"driver",,86,0,0,53544,"66026B",180
37216673,"programming",,86,0,1,53544,"66026B",180
37405360,"driver",,1,111,3,53546,"60666A",180
37405361,"programming",,1,99,3,53546,"60666A",180
37405362,"driver",,2,88,3,53546,"69978D",180
37405363,"programming",,2,79,3,53546,"69978D",180
37405364,"driver",,3,83,2,53546,"10458A",180
37405365,"programming",,3,77,2,53546,"10458A",180
37405366,"driver",,4,86,3,53546,"97519A",180
37405367,"programming",,4,58,2,53546,"97519A",180
37405368,"driver",,5,87,1,53546,"671B",180
37405369,"programming",,5,49,1,53546,"671B",180
37405370,"driver",,6,65,1,53546,"1661A",180
37405371,"programming",,6,66,1,53546,"1661A",180
37405372,"driver",,7,80,3,53546,"1298A",180
37405373,"programming",,7,47,2,53546,"1298A",180
37405374,"driver",,8,89,1,53546,"671A",180
37405375,"programming",,8,34,1,53546,"671A",180
37405376,"driver",,9,73,1,53546,"88613W",180
37405377,"programming",,9,41,1,53546,"88613W",180
37405378,"driver",,10,49,2,53546,"79309C",180
37405379,"programming",,10,62,1,53546,"79309C",180
37405380,"driver",,11,79,3,53546,"10458C",180
37405381,"programming",,11,28,1,53546,"10458C",180
37405382,"driver",,12,67,1,53546,"57521Z",180
37405383,"programming",,12,30,1,53546,"57521Z",180
37405384,"driver",,13,73,1,53546,"88613E",180
37405385,"programming",,13,24,1,53546,"88613E",180
37405386,"driver",,14,68,1,53546,"97519B",180
37405387,"programming",,14,14,1,53546,"97519B",180
37405388,"driver",,15,80,3,53546,"8858Z",180
37405389,"programming",,15,0,0,53546,"8858Z",180
37405390,"driver",,16,70,3,53546,"95526B",180
37405391,"programming",,16,0,0,53546,"95526B",180
37405392,"driver",,17,35,1,53546,"12228A",180
37405393,"programming",,17,29,1,53546,"12228A",180
37405394,"driver",,18,63,2,53546,"16168B",180
37405395,"programming",,18,0,0,53546,"16168B",180
37405396,"driver",,19,59,3,53546,"52808A",180
37405397,"programming",,19,0,0,53546,"52808A",180
37405398,"driver",,20,56,1,53546,"67880A",180
37405399,"programming",,20,0,1,53546,"67880A",180
37405400,"driver",,21,35,3,53546,"75161B",180
37405401,"programming",,21,15,2,53546,"75161B",180
37405402,"driver",,22,50,1,53546,"10458B",180
37405403,"programming",,22,0,0,53546,"10458B",180
37405404,"driver",,23,48,1,53546,"50596C",180
37405405,"programming",,23,0,0,53546,"50596C",180
37405406,"driver",,24,46,1,53546,"88188B",180
37405407,"programming",,24,0,0,53546,"88188B",180
37405408,"driver",,25,41,1,53546,"95526A",180
37405409,"programming",,25,0,0,53546,"95526A",180
37405410,"driver",,26,35,1,53546,"98888H",180
37405411,"programming",,26,0,0,53546,"98888H",180
37405412,"driver",,27,35,1,53546,"88613A",180
37405413,"programming",,27,0,0,53546,"88613A",180
37405414,"driver",,28,26,1,53546,"79309A",180
37405415,"programming",,28,5,1,53546,"79309A",180
37405416,"driver",,29,20,1,53546,"52809A",180
37405417,"programming",,29,0,0,53546,"52809A",180
37227068,"driver",,1,114,3,54226,"32680C",180
37227069,"programming",,1,99,3,54226,"32680C",180
37227070,"driver",,2,105,3,54226,"996A",180
37227071,"programming",,2,90,3,54226,"996A",180
37227072,"driver",,3,95,2,54226,"80066Y",180
37227073,"programming",,3,95,2,54226,"80066Y",180
37227074,"driver",,4,96,2,54226,"32680E",180
37227075,"programming",,4,92,2,54226,"32680E",180
37227076,"driver",,5,99,3,54226,"72366N",180
37227077,"programming",,5,84,1,54226,"72366N",180
37227078,"driver",,6,86,2,54226,"996C",180
37227079,"programming",,6,76,3,54226,"996C",180
37227080,"driver",,7,87,2,54226,"906B",180
37227081,"programming",,7,67,2,54226,"906B",180
37227082,"driver",,8,66,2,54226,"94888A",180
37227083,"programming",,8,61,2,54226,"94888A",180
37227084,"driver",,9,86,2,54226,"28113C",180
37227085,"programming",,9,0,0,54226,"28113C",180
37227086,"driver",,10,84,2,54226,"70216A",180
37227087,"programming",,10,0,0,54226,"70216A",180
37227088,"driver",,11,82,3,54226,"28731D",180
37227089,"programming",,11,0,0,54226,"28731D",180
37227090,"driver",,12,78,3,54226,"72300C",180
37227091,"programming",,12,0,0,54226,"72300C",180
37227092,"driver",,13,76,3,54226,"80088U",180
37227093,"programming",,13,0,0,54226,"80088U",180
37227094,"driver",,14,75,3,54226,"72355H",180
37227095,"programming",,14,0,0,54226,"72355H",180
37227096,"driver",,15,51,1,54226,"72366G",180
37227097,"programming",,15,23,1,54226,"72366G",180
37227098,"driver",,16,74,2,54226,"61823A",180
37227099,"programming",,16,0,0,54226,"61823A",180
37227100,"driver",,17,74,3,54226,"72355P",180
37227101,"programming",,17,0,0,54226,"72355P",180
37227102,"driver",,18,74,3,54226,"28731B",180
37227103,"programming",,18,0,0,54226,"28731B",180
37227104,"driver",,19,72,2,54226,"72355G",180
37227105,"programming",,19,0,0,54226,"72355G",180
37227106,"driver",,20,70,2,54226,"72300G",180
37227107,"programming",,20,0,0,54226,"72300G",180
37227108,"driver",,21,67,2,54226,"28111Z",180
37227109,"programming",,21,0,0,54226,"28111Z",180
37227110,"driver",,22,66,2,54226,"72399A",180
37227111,"programming",,22,0,0,54226,"72399A",180
37227112,"driver",,23,63,2,54226,"61823B",180
37227113,"programming",,23,0,0,54226,"61823B",180
37227114,"driver",,24,57,3,54226,"28731F",180
37227115,"programming",,24,5,1,54226,"28731F",180
37227116,"driver",,25,60,3,54226,"28731E",180
37227117,"programming",,25,0,0,54226,"28731E",180
37227118,"driver",,26,55,3,54226,"28731G",180
37227119,"programming",,26,0,0,54226,"28731G",180
37227120,"driver",,27,54,2,54226,"8828C",180
37227121,"programming",,27,0,0,54226,"8828C",180
37227122,"driver",,28,53,3,54226,"83785C",180
37227123,"programming",,28,0,0,54226,"83785C",180
37227124,"driver",,29,52,3,54226,"60919B",180
37227125,"programming",,29,0,0,54226,"60919B",180
37227126,"driver",,30,49,3,54226,"83785D",180
37227127,"programming",,30,0,0,54226,"83785D",180
37227128,"driver",,31,45,2,54226,"1699Z",180
37227129,"programming",,31,0,0,54226,"1699Z",180
37227130,"driver",,32,44,3,54226,"80088T",180
37227131,"programming",,32,0,0,54226,"80088T",180
37227132,"driver",,33,44,3,54226,"60919A",180
37227133,"programming",,33,0,0,54226,"60919A",180
37226968,"driver",,1,117,3,54348,"32680A",180
37226969,"programming",,1,97,3,54348,"32680A",180
37226970,"driver",,2,108,3,54348,"66888A",180
37226971,"programming",,2,97,2,54348,"66888A",180
37226972,"driver",,3,105,3,54348,"82366G",180
37226973,"programming",,3,88,3,54348,"82366G",180
37226974,"driver",,4,98,3,54348,"996X",180
37226975,"programming",,4,84,3,54348,"996X",180
37226976,"driver",,5,99,3,54348,"80066B",180
37226977,"programming",,5,83,2,54348,"80066B",180
37226978,"driver",,6,107,2,54348,"66888B",180
37226979,"programming",,6,62,3,54348,"66888B",180
37226980,"driver",,7,97,2,54348,"66888C",180
37226981,"programming",,7,59,1,54348,"66888C",180
37226982,"driver",,8,87,1,54348,"80066A",180
37226983,"programming",,8,64,2,54348,"80066A",180
37226984,"driver",,9,61,1,54348,"80066C",180
37226985,"programming",,9,57,2,54348,"80066C",180
37226986,"driver",,10,95,3,54348,"166A",180
37226987,"programming",,10,0,0,54348,"166A",180
37226988,"driver",,11,77,2,54348,"6864C",180
37226989,"programming",,11,0,0,54348,"6864C",180
37226990,"driver",,12,76,2,54348,"6864A",180
37226991,"programming",,12,0,0,54348,"6864A",180
37226992,"driver",,13,75,2,54348,"82355P",180
37226993,"programming",,13,0,0,54348,"82355P",180
37226994,"driver",,14,69,3,54348,"8828Z",180
37226995,"programming",,14,0,0,54348,"8828Z",180
37226996,"driver",,15,66,3,54348,"8828Y",180
37226997,"programming",,15,0,0,54348,"8828Y",180
37226998,"driver",,16,62,1,54348,"36613B",180
37226999,"programming",,16,0,0,54348,"36613B",180
37227000,"driver",,17,60,2,54348,"8828A",180
37227001,"programming",,17,0,0,54348,"8828A",180
37227002,"driver",,18,59,3,54348,"8828X",180
37227003,"programming",,18,0,0,54348,"8828X",180
37227004,"driver",,19,52,2,54348,"6864D",180
37227005,"programming",,19,0,0,54348,"6864D",180
37227006,"driver",,20,49,2,54348,"82916A",180
37227007,"programming",,20,0,0,54348,"82916A",180
37227008,"driver",,21,41,1,54348,"36613A",180
37227009,"programming",,21,0,0,54348,"36613A",180
37227010,"driver",,22,34,1,54348,"66888K",180
37227011,"programming",,22,0,0,54348,"66888K",180
37670646,"driver",,1,73,2,54199,"31881C",180
37670647,"programming",,1,77,2,54199,"31881C",180
37670648,"driver",,2,91,2,54199,"3399X",180
37670649,"programming",,2,50,2,54199,"3399X",180
37670650,"driver",,3,53,1,54199,"32088C",180
37670651,"programming",,3,82,1,54199,"32088C",180
37670652,"driver",,4,50,2,54199,"82632A",180
37670653,"programming",,4,71,2,54199,"82632A",180
37670654,"driver",,5,83,1,54199,"32088D",180
37670655,"programming",,5,29,1,54199,"32088D",180
37670656,"driver",,6,80,1,54199,"85529B",180
37670657,"programming",,6,23,1,54199,"85529B",180
37670658,"driver",,7,53,1,54199,"3399R",180
37670659,"programming",,7,49,1,54199,"3399R",180
37670660,"driver",,8,63,1,54199,"79625A",180
37670661,"programming",,8,37,2,54199,"79625A",180
37670662,"driver",,9,92,2,54199,"33996X",180
37670663,"programming",,9,5,2,54199,"33996X",180
37670664,"driver",,10,85,2,54199,"98986A",180
37670665,"programming",,10,0,1,54199,"98986A",180
37670666,"driver",,11,84,1,54199,"636M",180
37670667,"programming",,11,0,1,54199,"636M",180
37670668,"driver",,12,76,2,54199,"85529C",180
37670669,"programming",,12,5,2,54199,"85529C",180
37670670,"driver",,13,79,1,54199,"69798A",180
37670671,"programming",,13,0,1,54199,"69798A",180
37670672,"driver",,14,39,1,54199,"82632B",180
37670673,"programming",,14,39,1,54199,"82632B",180
37670674,"driver",,15,78,2,54199,"8721B",180
37670675,"programming",,15,0,2,54199,"8721B",180
37670676,"driver",,16,78,1,54199,"79625B",180
37670677,"programming",,16,0,1,54199,"79625B",180
37670678,"driver",,17,76,1,54199,"527C",180
37670679,"programming",,17,0,1,54199,"527C",180
37670680,"driver",,18,75,1,54199,"636C",180
37670681,"programming",,18,0,0,54199,"636C",180
37670682,"driver",,19,72,1,54199,"527B",180
37670683,"programming",,19,0,1,54199,"527B",180
37670684,"driver",,20,71,1,54199,"692C",180
37670685,"programming",,20,0,1,54199,"692C",180
37670686,"driver",,21,67,1,54199,"85659A",180
37670687,"programming",,21,0,1,54199,"85659A",180
37670688,"driver",,22,55,1,54199,"32088F",180
37670689,"programming",,22,10,1,54199,"32088F",180
37670690,"driver",,23,64,1,54199,"1686A",180
37670691,"programming",,23,0,1,54199,"1686A",180
37670692,"driver",,24,62,1,54199,"692D",180
37670693,"programming",,24,0,1,54199,"692D",180
37670694,"driver",,25,54,1,54199,"85529A",180
37670695,"programming",,25,5,1,54199,"85529A",180
37670696,"driver",,26,59,2,54199,"98251A",180
37670697,"programming",,26,0,1,54199,"98251A",180
37670698,"driver",,27,43,2,54199,"90235E",180
37670699,"programming",,27,15,2,54199,"90235E",180
37670700,"driver",,28,57,1,54199,"69798C",180
37670701,"programming",,28,0,1,54199,"69798C",180
37670702,"driver",,29,41,1,54199,"27310C",180
37670703,"programming",,29,15,1,54199,"27310C",180
37670704,"driver",,30,56,2,54199,"98755B",180
37670705,"programming",,30,0,1,54199,"98755B",180
37670706,"driver",,31,54,2,54199,"17058A",180
37670707,"programming",,31,0,2,54199,"17058A",180
37670708,"driver",,32,53,1,54199,"3399K",180
37670709,"programming",,32,0,1,54199,"3399K",180
37670710,"driver",,33,47,1,54199,"90235B",180
37670711,"programming",,33,5,1,54199,"90235B",180
37670712,"driver",,34,52,2,54199,"24082A",180
37670713,"programming",,34,0,0,54199,"24082A",180
37670714,"driver",,35,46,1,54199,"31881A",180
37670715,"programming",,35,5,1,54199,"31881A",180
37670716,"driver",,36,51,2,54199,"85659B",180
37670717,"programming",,36,0,2,54199,"85659B",180
37670718,"driver",,37,50,1,54199,"67190B",180
37670719,"programming",,37,0,1,54199,"67190B",180
37670720,"driver",,38,50,1,54199,"691D",180
37670721,"programming",,38,0,1,54199,"691D",180
37670722,"driver",,39,49,2,54199,"24082C",180
37670723,"programming",,39,0,1,54199,"24082C",180
37670724,"driver",,40,48,1,54199,"636A",180
37670725,"programming",,40,0,1,54199,"636A",180
37670726,"driver",,41,47,2,54199,"98251C",180
37670727,"programming",,41,0,1,54199,"98251C",180
37670728,"driver",,42,46,2,54199,"24082B",180
37670729,"programming",,42,0,2,54199,"24082B",180
37670730,"driver",,43,45,2,54199,"17908B",180
37670731,"programming",,43,0,2,54199,"17908B",180
37670732,"driver",,44,45,2,54199,"17629B",180
37670733,"programming",,44,0,0,54199,"17629B",180
37670734,"driver",,45,44,2,54199,"8721A",180
37670735,"programming",,45,0,1,54199,"8721A",180
37670736,"driver",,46,43,2,54199,"1033B",180
37670737,"programming",,46,0,2,54199,"1033B",180
37670738,"driver",,47,43,2,54199,"1033C",180
37670739,"programming",,47,0,1,54199,"1033C",180
37670740,"driver",,48,43,1,54199,"83079A",180
37670741,"programming",,48,0,1,54199,"83079A",180
37670742,"driver",,49,42,3,54199,"3399Y",180
37670743,"programming",,49,0,3,54199,"3399Y",180
37670744,"driver",,50,42,1,54199,"67190A",180
37670745,"programming",,50,0,1,54199,"67190A",180
37670746,"driver",,50,42,1,54199,"90235A",180
37670747,"programming",,50,0,1,54199,"90235A",180
37670748,"driver",,52,41,1,54199,"27310D",180
37670749,"programming",,52,0,1,54199,"27310D",180
37670750,"driver",,53,41,1,54199,"31881B",180
37670751,"programming",,53,0,1,54199,"31881B",180
37670752,"driver",,54,40,2,54199,"1033A",180
37670753,"programming",,54,0,1,54199,"1033A",180
37670754,"driver",,55,23,1,54199,"32088A",180
37670755,"programming",,55,16,1,54199,"32088A",180
37670756,"driver",,56,39,2,54199,"69175A",180
37670757,"programming",,56,0,1,54199,"69175A",180
37670758,"driver",,57,38,1,54199,"76371C",180
37670759,"programming",,57,0,0,54199,"76371C",180
37670760,"driver",,58,37,1,54199,"90235F",180
37670761,"programming",,58,0,1,54199,"90235F",180
37670762,"driver",,59,37,1,54199,"33996C",180
37670763,"programming",,59,0,0,54199,"33996C",180
37670764,"driver",,60,35,1,54199,"83079B",180
37670765,"programming",,60,0,1,54199,"83079B",180
37670766,"driver",,61,33,2,54199,"17629A",180
37670767,"programming",,61,0,1,54199,"17629A",180
37670768,"driver",,62,33,1,54199,"76371B",180
37670769,"programming",,62,0,1,54199,"76371B",180
37670770,"driver",,63,32,1,54199,"693D",180
37670771,"programming",,63,0,1,54199,"693D",180
37670772,"driver",,64,31,1,54199,"3399V",180
37670773,"programming",,64,0,1,54199,"3399V",180
37670774,"driver",,64,31,1,54199,"77079D",180
37670775,"programming",,64,0,1,54199,"77079D",180
37670776,"driver",,66,31,1,54199,"76371A",180
37670777,"programming",,66,0,1,54199,"76371A",180
37670778,"driver",,67,30,1,54199,"59268A",180
37670779,"programming",,67,0,1,54199,"59268A",180
37670780,"driver",,68,29,1,54199,"49145B",180
37670781,"programming",,68,0,1,54199,"49145B",180
37670782,"driver",,69,23,1,54199,"66566C",180
37670783,"programming",,69,5,1,54199,"66566C",180
37670784,"driver",,70,24,1,54199,"97777W",180
37670785,"programming",,70,0,1,54199,"97777W",180
37670786,"driver",,71,0,1,54199,"32088B",180
37670787,"programming",,71,23,1,54199,"32088B",180
37670788,"driver",,72,23,1,54199,"30523A",180
37670789,"programming",,72,0,1,54199,"30523A",180
37670790,"driver",,73,16,1,54199,"90235C",180
37670791,"programming",,73,5,1,54199,"90235C",180
37670792,"driver",,74,20,2,54199,"69395A",180
37670793,"programming",,74,0,1,54199,"69395A",180
37670794,"driver",,75,16,2,54199,"77079C",180
37670795,"programming",,75,0,2,54199,"77079C",180
37670796,"driver",,76,16,1,54199,"91252C",180
37670797,"programming",,76,0,1,54199,"91252C",180
37670798,"driver",,77,16,1,54199,"91252A",180
37670799,"programming",,77,0,0,54199,"91252A",180
37670800,"driver",,78,11,1,54199,"77079E",180
37670801,"programming",,78,0,0,54199,"77079E",180
37670802,"driver",,79,10,1,54199,"91252B",180
37670803,"programming",,79,0,0,54199,"91252B",180
37670804,"driver",,80,5,1,54199,"85672D",180
37670805,"programming",,80,0,1,54199,"85672D",180
37671026,"driver",,1,76,2,54200,"366T",180
37671027,"programming",,1,0,0,54200,"366T",180
37671028,"driver",,2,72,2,54200,"19987B",180
37671029,"programming",,2,0,0,54200,"19987B",180
37671030,"driver",,3,72,2,54200,"366Z",180
37671031,"programming",,3,0,0,54200,"366Z",180
37671032,"driver",,4,71,3,54200,"366Y",180
37671033,"programming",,4,0,0,54200,"366Y",180
37671034,"driver",,5,71,1,54200,"76000V",180
37671035,"programming",,5,0,0,54200,"76000V",180
37671036,"driver",,6,66,3,54200,"76000P",180
37671037,"programming",,6,0,0,54200,"76000P",180
37671038,"driver",,7,64,2,54200,"366B",180
37671039,"programming",,7,0,0,54200,"366B",180
37671040,"driver",,8,61,1,54200,"19987C",180
37671041,"programming",,8,0,0,54200,"19987C",180
37671042,"driver",,9,58,2,54200,"85672A",180
37671043,"programming",,9,0,0,54200,"85672A",180
37671044,"driver",,10,55,2,54200,"77000B",180
37671045,"programming",,10,0,0,54200,"77000B",180
37671046,"driver",,11,27,2,54200,"32088E",180
37671047,"programming",,11,23,2,54200,"32088E",180
37671048,"driver",,12,49,1,54200,"31668A",180
37671049,"programming",,12,0,0,54200,"31668A",180
37671050,"driver",,13,49,1,54200,"366A",180
37671051,"programming",,13,0,0,54200,"366A",180
37671052,"driver",,13,49,1,54200,"49145F",180
37671053,"programming",,13,0,0,54200,"49145F",180
37671054,"driver",,15,48,2,54200,"17629E",180
37671055,"programming",,15,0,0,54200,"17629E",180
37671056,"driver",,16,46,2,54200,"76000S",180
37671057,"programming",,16,0,0,54200,"76000S",180
37671058,"driver",,17,45,2,54200,"6225M",180
37671059,"programming",,17,0,0,54200,"6225M",180
37671060,"driver",,18,43,3,54200,"76000X",180
37671061,"programming",,18,0,0,54200,"76000X",180
37671062,"driver",,19,39,2,54200,"77000A",180
37671063,"programming",,19,0,0,54200,"77000A",180
37671064,"driver",,20,34,1,54200,"76000M",180
37671065,"programming",,20,0,0,54200,"76000M",180
37671066,"driver",,21,33,1,54200,"30523G",180
37671067,"programming",,21,0,0,54200,"30523G",180
37671068,"driver",,22,23,3,54200,"77000C",180
37671069,"programming",,22,0,0,54200,"77000C",180
37671070,"driver",,23,17,1,54200,"59268B",180
37671071,"programming",,23,0,0,54200,"59268B",180
37671072,"driver",,24,16,1,54200,"3399U",180
37671073,"programming",,24,0,0,54200,"3399U",180
37671074,"driver",,25,15,1,54200,"59268D",180
37671075,"programming",,25,0,0,54200,"59268D",180
38317808,"driver",,1,105,2,54623,"25023A",180
38317809,"programming",,1,91,2,54623,"25023A",180
38317810,"driver",,2,107,2,54623,"86607A",180
38317811,"programming",,2,87,2,54623,"86607A",180
38317812,"driver",,3,106,2,54623,"27555A",180
38317813,"programming",,3,84,2,54623,"27555A",180
38317814,"driver",,4,98,2,54623,"86864A",180
38317815,"programming",,4,91,2,54623,"86864A",180
38317816,"driver",,5,97,2,54623,"87515A",180
38317817,"programming",,5,91,2,54623,"87515A",180
38317818,"driver",,6,90,2,54623,"53387B",180
38317819,"programming",,6,97,2,54623,"53387B",180
38317820,"driver",,7,88,2,54623,"51108A",180
38317821,"programming",,7,94,2,54623,"51108A",180
38317822,"driver",,8,85,1,54623,"76571B",180
38317823,"programming",,8,91,1,54623,"76571B",180
38317824,"driver",,9,88,2,54623,"71867A",180
38317825,"programming",,9,88,2,54623,"71867A",180
38317826,"driver",,10,86,2,54623,"31663A",180
38317827,"programming",,10,89,2,54623,"31663A",180
38317828,"driver",,11,89,2,54623,"99077A",180
38317829,"programming",,11,81,2,54623,"99077A",180
38317830,"driver",,12,76,2,54623,"26857D",180
38317831,"programming",,12,92,2,54623,"26857D",180
38317832,"driver",,13,86,2,54623,"97519D",180
38317833,"programming",,13,82,2,54623,"97519D",180
38317834,"driver",,14,85,2,54623,"59936A",180
38317835,"programming",,14,81,2,54623,"59936A",180
38317836,"driver",,15,83,2,54623,"78257D",180
38317837,"programming",,15,82,2,54623,"78257D",180
38317838,"driver",,16,75,2,54623,"26857C",180
38317839,"programming",,16,87,2,54623,"26857C",180
38317840,"driver",,17,77,2,54623,"80982B",180
38317841,"programming",,17,84,2,54623,"80982B",180
38317842,"driver",,18,84,2,54623,"1329B",180
38317843,"programming",,18,71,2,54623,"1329B",180
38317844,"driver",,19,83,2,54623,"31881D",180
38317845,"programming",,19,71,1,54623,"31881D",180
38317846,"driver",,20,107,2,54623,"36857A",180
38317847,"programming",,20,47,2,54623,"36857A",180
38317848,"driver",,21,78,1,54623,"82632B",180
38317849,"programming",,21,75,1,54623,"82632B",180
38317850,"driver",,22,79,2,54623,"78257C",180
38317851,"programming",,22,69,2,54623,"78257C",180
38317852,"driver",,23,87,2,54623,"97519E",180
38317853,"programming",,23,61,2,54623,"97519E",180
38317854,"driver",,24,83,1,54623,"56690A",180
38317855,"programming",,24,62,1,54623,"56690A",180
38317856,"driver",,25,83,2,54623,"79336A",180
38317857,"programming",,25,61,2,54623,"79336A",180
38317858,"driver",,26,94,2,54623,"15151B",180
38317859,"programming",,26,50,2,54623,"15151B",180
38317860,"driver",,27,75,2,54623,"80982C",180
38317861,"programming",,27,66,2,54623,"80982C",180
38317862,"driver",,28,93,2,54623,"89320A",180
38317863,"programming",,28,48,2,54623,"89320A",180
38317864,"driver",,29,58,2,54623,"70761A",180
38317865,"programming",,29,73,2,54623,"70761A",180
38317866,"driver",,30,79,2,54623,"36638B",180
38317867,"programming",,30,52,2,54623,"36638B",180
38317868,"driver",,31,83,1,54623,"1658B",180
38317869,"programming",,31,45,1,54623,"1658B",180
38317870,"driver",,32,77,2,54623,"53387C",180
38317871,"programming",,32,50,2,54623,"53387C",180
38317872,"driver",,33,84,2,54623,"31881C",180
38317873,"programming",,33,42,2,54623,"31881C",180
38317874,"driver",,34,94,2,54623,"56595A",180
38317875,"programming",,34,31,2,54623,"56595A",180
38317876,"driver",,35,64,2,54623,"97519C",180
38317877,"programming",,35,59,2,54623,"97519C",180
38317878,"driver",,36,82,2,54623,"78257A",180
38317879,"programming",,36,38,2,54623,"78257A",180
38317880,"driver",,37,105,2,54623,"65115B",180
38317881,"programming",,37,12,2,54623,"65115B",180
38317882,"driver",,38,46,2,54623,"78257B",180
38317883,"programming",,38,69,2,54623,"78257B",180
38317884,"driver",,39,54,2,54623,"69978B",180
38317885,"programming",,39,60,2,54623,"69978B",180
38317886,"driver",,40,84,2,54623,"65115A",180
38317887,"programming",,40,29,2,54623,"65115A",180
38317888,"driver",,41,83,1,54623,"79772C",180
38317889,"programming",,41,28,1,54623,"79772C",180
38317890,"driver",,42,82,2,54623,"99077C",180
38317891,"programming",,42,26,2,54623,"99077C",180
38317892,"driver",,43,81,1,54623,"75791C",180
38317893,"programming",,43,25,1,54623,"75791C",180
38317894,"driver",,44,56,2,54623,"36638A",180
38317895,"programming",,44,49,2,54623,"36638A",180
38317896,"driver",,45,60,2,54623,"96923A",180
38317897,"programming",,45,43,2,54623,"96923A",180
38317898,"driver",,46,79,1,54623,"85529B",180
38317899,"programming",,46,23,1,54623,"85529B",180
38317900,"driver",,47,101,1,54623,"77072A",180
38317901,"programming",,47,0,0,54623,"77072A",180
38317902,"driver",,48,71,2,54623,"96923B",180
38317903,"programming",,48,28,2,54623,"96923B",180
38317904,"driver",,49,48,2,54623,"36057A",180
38317905,"programming",,49,50,1,54623,"36057A",180
38317906,"driver",,50,52,2,54623,"36287B",180
38317907,"programming",,50,45,2,54623,"36287B",180
38317908,"driver",,51,48,2,54623,"1658A",180
38317909,"programming",,51,48,2,54623,"1658A",180
38317910,"driver",,52,79,2,54623,"1329A",180
38317911,"programming",,52,14,2,54623,"1329A",180
38317912,"driver",,53,78,1,54623,"85529C",180
38317913,"programming",,53,14,1,54623,"85529C",180
38317914,"driver",,54,90,2,54623,"77072C",180
38317915,"programming",,54,0,0,54623,"77072C",180
38317916,"driver",,55,77,1,54623,"76571C",180
38317917,"programming",,55,10,1,54623,"76571C",180
38317918,"driver",,56,86,2,54623,"38783A",180
38317919,"programming",,56,0,0,54623,"38783A",180
38317920,"driver",,57,85,2,54623,"12078A",180
38317921,"programming",,57,0,0,54623,"12078A",180
38317922,"driver",,58,85,2,54623,"56690D",180
38317923,"programming",,58,0,0,54623,"56690D",180
38317924,"driver",,59,84,2,54623,"26857A",180
38317925,"programming",,59,0,0,54623,"26857A",180
38317926,"driver",,60,83,1,54623,"38227A",180
38317927,"programming",,60,0,0,54623,"38227A",180
38317928,"driver",,61,81,2,54623,"83785D",180
38317929,"programming",,61,0,0,54623,"83785D",180
38317930,"driver",,62,81,2,54623,"56382E",180
38317931,"programming",,62,0,0,54623,"56382E",180
38317932,"driver",,63,80,2,54623,"33806D",180
